t,x,y,vx,vy
18507,6.92609e+08,4.53691e+08,76044.3,49813.5
18508,6.92685e+08,4.53741e+08,76048.5,49816.3
18509,6.92761e+08,4.53791e+08,76052.6,49819
18510,6.92837e+08,4.53841e+08,76056.8,49821.7
18511,6.92913e+08,4.5389e+08,76061,49824.5
18512,6.9299e+08,4.5394e+08,76065.2,49827.2
18513,6.93066e+08,4.5399e+08,76069.4,49830
18514,6.93142e+08,4.5404e+08,76073.6,49832.7
18515,6.93218e+08,4.5409e+08,76077.7,49835.4
18516,6.93294e+08,4.5414e+08,76081.9,49838.2
18517,6.9337e+08,4.54189e+08,76086.1,49840.9
18518,6.93446e+08,4.54239e+08,76090.3,49843.7
18519,6.93522e+08,4.54289e+08,76094.5,49846.4
18520,6.93598e+08,4.54339e+08,76098.6,49849.1
18521,6.93674e+08,4.54389e+08,76102.8,49851.9
18522,6.9375e+08,4.54439e+08,76107,49854.6
18523,6.93827e+08,4.54489e+08,76111.2,49857.4
18524,6.93903e+08,4.54538e+08,76115.4,49860.1
18525,6.93979e+08,4.54588e+08,76119.6,49862.8
18526,6.94055e+08,4.54638e+08,76123.7,49865.6
18527,6.94131e+08,4.54688e+08,76127.9,49868.3
18528,6.94207e+08,4.54738e+08,76132.1,49871
18529,6.94283e+08,4.54788e+08,76136.3,49873.8
18530,6.94359e+08,4.54838e+08,76140.5,49876.5
18531,6.94436e+08,4.54888e+08,76144.7,49879.3
18532,6.94512e+08,4.54937e+08,76148.8,49882
18533,6.94588e+08,4.54987e+08,76153,49884.7
18534,6.94664e+08,4.55037e+08,76157.2,49887.5
18535,6.9474e+08,4.55087e+08,76161.4,49890.2
18536,6.94816e+08,4.55137e+08,76165.6,49893
18537,6.94892e+08,4.55187e+08,76169.8,49895.7
18538,6.94969e+08,4.55237e+08,76173.9,49898.4
18539,6.95045e+08,4.55287e+08,76178.1,49901.2
18540,6.95121e+08,4.55337e+08,76182.3,49903.9
18541,6.95197e+08,4.55387e+08,76186.5,49906.7
18542,6.95273e+08,4.55436e+08,76190.7,49909.4
18543,6.9535e+08,4.55486e+08,76194.8,49912.1
18544,6.95426e+08,4.55536e+08,76199,49914.9
18545,6.95502e+08,4.55586e+08,76203.2,49917.6
18546,6.95578e+08,4.55636e+08,76207.4,49920.4
18547,6.95654e+08,4.55686e+08,76211.6,49923.1
18548,6.95731e+08,4.55736e+08,76215.8,49925.8
18549,6.95807e+08,4.55786e+08,76219.9,49928.6
18550,6.95883e+08,4.55836e+08,76224.1,49931.3
18551,6.95959e+08,4.55886e+08,76228.3,49934.1
18552,6.96036e+08,4.55936e+08,76232.5,49936.8
18553,6.96112e+08,4.55986e+08,76236.7,49939.5
18554,6.96188e+08,4.56036e+08,76240.9,49942.3
18555,6.96264e+08,4.56085e+08,76245,49945
18556,6.96341e+08,4.56135e+08,76249.2,49947.8
18557,6.96417e+08,4.56185e+08,76253.4,49950.5
18558,6.96493e+08,4.56235e+08,76257.6,49953.2
18559,6.96569e+08,4.56285e+08,76261.8,49956
18560,6.96646e+08,4.56335e+08,76266,49958.7
18561,6.96722e+08,4.56385e+08,76270.1,49961.5
18562,6.96798e+08,4.56435e+08,76274.3,49964.2
18563,6.96874e+08,4.56485e+08,76278.5,49966.9
18564,6.96951e+08,4.56535e+08,76282.7,49969.7
18565,6.97027e+08,4.56585e+08,76286.9,49972.4
18566,6.97103e+08,4.56635e+08,76291,49975.2
18567,6.9718e+08,4.56685e+08,76295.2,49977.9
18568,6.97256e+08,4.56735e+08,76299.4,49980.6
18569,6.97332e+08,4.56785e+08,76303.6,49983.4
18570,6.97408e+08,4.56835e+08,76307.8,49986.1
18571,6.97485e+08,4.56885e+08,76312,49988.9
18572,6.97561e+08,4.56935e+08,76316.1,49991.6
18573,6.97637e+08,4.56985e+08,76320.3,49994.3
18574,6.97714e+08,4.57035e+08,76324.5,49997.1
18575,6.9779e+08,4.57085e+08,76328.7,49999.8
18576,6.97866e+08,4.57135e+08,76332.9,50002.6
18577,6.97943e+08,4.57185e+08,76337.1,50005.3
18578,6.98019e+08,4.57235e+08,76341.2,50008
18579,6.98095e+08,4.57285e+08,76345.4,50010.8
18580,6.98172e+08,4.57335e+08,76349.6,50013.5
18581,6.98248e+08,4.57385e+08,76353.8,50016.3
18582,6.98324e+08,4.57435e+08,76358,50019
18583,6.98401e+08,4.57485e+08,76362.1,50021.7
18584,6.98477e+08,4.57535e+08,76366.3,50024.5
18585,6.98554e+08,4.57585e+08,76370.5,50027.2
18586,6.9863e+08,4.57635e+08,76374.7,50030
18587,6.98706e+08,4.57685e+08,76378.9,50032.7
18588,6.98783e+08,4.57735e+08,76383.1,50035.4
18589,6.98859e+08,4.57785e+08,76387.2,50038.2
18590,6.98935e+08,4.57835e+08,76391.4,50040.9
18591,6.99012e+08,4.57885e+08,76395.6,50043.7
18592,6.99088e+08,4.57935e+08,76399.8,50046.4
18593,6.99165e+08,4.57985e+08,76404,50049.1
18594,6.99241e+08,4.58035e+08,76408.2,50051.9
18595,6.99317e+08,4.58086e+08,76412.3,50054.6
18596,6.99394e+08,4.58136e+08,76416.5,50057.4
18597,6.9947e+08,4.58186e+08,76420.7,50060.1
18598,6.99547e+08,4.58236e+08,76424.9,50062.8
18599,6.99623e+08,4.58286e+08,76429.1,50065.6
18600,6.997e+08,4.58336e+08,76433.3,50068.3
18601,6.99776e+08,4.58386e+08,76437.4,50071.1
18602,6.99853e+08,4.58436e+08,76441.6,50073.8
18603,6.99929e+08,4.58486e+08,76445.8,50076.5
18604,7.00005e+08,4.58536e+08,76450,50079.3
18605,7.00082e+08,4.58586e+08,76454.2,50082
18606,7.00158e+08,4.58636e+08,76458.3,50084.8
18607,7.00235e+08,4.58686e+08,76462.5,50087.5
18608,7.00311e+08,4.58736e+08,76466.7,50090.2
18609,7.00388e+08,4.58787e+08,76470.9,50093
18610,7.00464e+08,4.58837e+08,76475.1,50095.7
18611,7.00541e+08,4.58887e+08,76479.3,50098.4
18612,7.00617e+08,4.58937e+08,76483.4,50101.2
18613,7.00694e+08,4.58987e+08,76487.6,50103.9
18614,7.0077e+08,4.59037e+08,76491.8,50106.7
18615,7.00847e+08,4.59087e+08,76496,50109.4
18616,7.00923e+08,4.59137e+08,76500.2,50112.1
18617,7.01e+08,4.59187e+08,76504.4,50114.9
18618,7.01076e+08,4.59238e+08,76508.5,50117.6
18619,7.01153e+08,4.59288e+08,76512.7,50120.4
18620,7.01229e+08,4.59338e+08,76516.9,50123.1
18621,7.01306e+08,4.59388e+08,76521.1,50125.8
18622,7.01382e+08,4.59438e+08,76525.3,50128.6
18623,7.01459e+08,4.59488e+08,76529.5,50131.3
18624,7.01535e+08,4.59538e+08,76533.6,50134.1
18625,7.01612e+08,4.59588e+08,76537.8,50136.8
18626,7.01688e+08,4.59639e+08,76542,50139.5
18627,7.01765e+08,4.59689e+08,76546.2,50142.3
18628,7.01841e+08,4.59739e+08,76550.4,50145
18629,7.01918e+08,4.59789e+08,76554.5,50147.8
18630,7.01995e+08,4.59839e+08,76558.7,50150.5
18631,7.02071e+08,4.59889e+08,76562.9,50153.2
18632,7.02148e+08,4.59939e+08,76567.1,50156
18633,7.02224e+08,4.5999e+08,76571.3,50158.7
18634,7.02301e+08,4.6004e+08,76575.5,50161.5
18635,7.02377e+08,4.6009e+08,76579.6,50164.2
18636,7.02454e+08,4.6014e+08,76583.8,50166.9
18637,7.02531e+08,4.6019e+08,76588,50169.7
18638,7.02607e+08,4.6024e+08,76592.2,50172.4
18639,7.02684e+08,4.60291e+08,76596.4,50175.2
18640,7.0276e+08,4.60341e+08,76600.6,50177.9
18641,7.02837e+08,4.60391e+08,76604.7,50180.6
18642,7.02914e+08,4.60441e+08,76608.9,50183.4
18643,7.0299e+08,4.60491e+08,76613.1,50186.1
18644,7.03067e+08,4.60542e+08,76617.3,50188.9
18645,7.03143e+08,4.60592e+08,76621.5,50191.6
18646,7.0322e+08,4.60642e+08,76625.6,50194.3
18647,7.03297e+08,4.60692e+08,76629.8,50197.1
18648,7.03373e+08,4.60742e+08,76634,50199.8
18649,7.0345e+08,4.60793e+08,76638.2,50202.6
18650,7.03527e+08,4.60843e+08,76642.4,50205.3
18651,7.03603e+08,4.60893e+08,76646.6,50208
18652,7.0368e+08,4.60943e+08,76650.7,50210.8
18653,7.03757e+08,4.60993e+08,76654.9,50213.5
18654,7.03833e+08,4.61044e+08,76659.1,50216.3
18655,7.0391e+08,4.61094e+08,76663.3,50219
18656,7.03987e+08,4.61144e+08,76667.5,50221.7
18657,7.04063e+08,4.61194e+08,76671.7,50224.5
18658,7.0414e+08,4.61244e+08,76675.8,50227.2
18659,7.04217e+08,4.61295e+08,76680,50230
18660,7.04293e+08,4.61345e+08,76684.2,50232.7
18661,7.0437e+08,4.61395e+08,76688.4,50235.4
18662,7.04447e+08,4.61445e+08,76692.6,50238.2
18663,7.04523e+08,4.61496e+08,76696.8,50240.9
18664,7.046e+08,4.61546e+08,76700.9,50243.7
18665,7.04677e+08,4.61596e+08,76705.1,50246.4
18666,7.04753e+08,4.61646e+08,76709.3,50249.1
18667,7.0483e+08,4.61697e+08,76713.5,50251.9
18668,7.04907e+08,4.61747e+08,76717.7,50254.6
18669,7.04984e+08,4.61797e+08,76721.8,50257.4
18670,7.0506e+08,4.61847e+08,76726,50260.1
18671,7.05137e+08,4.61898e+08,76730.2,50262.8
18672,7.05214e+08,4.61948e+08,76734.4,50265.6
18673,7.05291e+08,4.61998e+08,76738.6,50268.3
18674,7.05367e+08,4.62049e+08,76742.8,50271.1
18675,7.05444e+08,4.62099e+08,76746.9,50273.8
18676,7.05521e+08,4.62149e+08,76751.1,50276.5
18677,7.05598e+08,4.62199e+08,76755.3,50279.3
18678,7.05674e+08,4.6225e+08,76759.5,50282
18679,7.05751e+08,4.623e+08,76763.7,50284.8
18680,7.05828e+08,4.6235e+08,76767.9,50287.5
18681,7.05905e+08,4.624e+08,76772,50290.2
18682,7.05981e+08,4.62451e+08,76776.2,50293
18683,7.06058e+08,4.62501e+08,76780.4,50295.7
18684,7.06135e+08,4.62551e+08,76784.6,50298.5
18685,7.06212e+08,4.62602e+08,76788.8,50301.2
18686,7.06289e+08,4.62652e+08,76793,50303.9
18687,7.06365e+08,4.62702e+08,76797.1,50306.7
18688,7.06442e+08,4.62753e+08,76801.3,50309.4
18689,7.06519e+08,4.62803e+08,76805.5,50312.2
18690,7.06596e+08,4.62853e+08,76809.7,50314.9
18691,7.06673e+08,4.62904e+08,76813.9,50317.6
18692,7.06749e+08,4.62954e+08,76818,50320.4
18693,7.06826e+08,4.63004e+08,76822.2,50323.1
18694,7.06903e+08,4.63054e+08,76826.4,50325.9
18695,7.0698e+08,4.63105e+08,76830.6,50328.6
18696,7.07057e+08,4.63155e+08,76834.8,50331.3
18697,7.07134e+08,4.63205e+08,76839,50334.1
18698,7.0721e+08,4.63256e+08,76843.1,50336.8
18699,7.07287e+08,4.63306e+08,76847.3,50339.5
18700,7.07364e+08,4.63357e+08,76851.5,50342.3
18701,7.07441e+08,4.63407e+08,76855.7,50345
18702,7.07518e+08,4.63457e+08,76859.9,50347.8
18703,7.07595e+08,4.63508e+08,76864.1,50350.5
18704,7.07672e+08,4.63558e+08,76868.2,50353.2
18705,7.07748e+08,4.63608e+08,76872.4,50356
18706,7.07825e+08,4.63659e+08,76876.6,50358.7
18707,7.07902e+08,4.63709e+08,76880.8,50361.5
18708,7.07979e+08,4.63759e+08,76885,50364.2
18709,7.08056e+08,4.6381e+08,76889.1,50366.9
18710,7.08133e+08,4.6386e+08,76893.3,50369.7
18711,7.0821e+08,4.6391e+08,76897.5,50372.4
18712,7.08287e+08,4.63961e+08,76901.7,50375.2
18713,7.08364e+08,4.64011e+08,76905.9,50377.9
18714,7.0844e+08,4.64062e+08,76910.1,50380.6
18715,7.08517e+08,4.64112e+08,76914.2,50383.4
18716,7.08594e+08,4.64162e+08,76918.4,50386.1
18717,7.08671e+08,4.64213e+08,76922.6,50388.9
18718,7.08748e+08,4.64263e+08,76926.8,50391.6
18719,7.08825e+08,4.64314e+08,76931,50394.3
18720,7.08902e+08,4.64364e+08,76935.2,50397.1
18721,7.08979e+08,4.64414e+08,76939.3,50399.8
18722,7.09056e+08,4.64465e+08,76943.5,50402.6
18723,7.09133e+08,4.64515e+08,76947.7,50405.3
18724,7.0921e+08,4.64566e+08,76951.9,50408
18725,7.09287e+08,4.64616e+08,76956.1,50410.8
18726,7.09364e+08,4.64666e+08,76960.3,50413.5
18727,7.09441e+08,4.64717e+08,76964.4,50416.3
18728,7.09518e+08,4.64767e+08,76968.6,50419
18729,7.09595e+08,4.64818e+08,76972.8,50421.7
18730,7.09672e+08,4.64868e+08,76977,50424.5
18731,7.09749e+08,4.64918e+08,76981.2,50427.2
18732,7.09826e+08,4.64969e+08,76985.3,50430
18733,7.09903e+08,4.65019e+08,76989.5,50432.7
18734,7.0998e+08,4.6507e+08,76993.7,50435.4
18735,7.10057e+08,4.6512e+08,76997.9,50438.2
18736,7.10134e+08,4.65171e+08,77002.1,50440.9
18737,7.10211e+08,4.65221e+08,77006.3,50443.7
18738,7.10288e+08,4.65272e+08,77010.4,50446.4
18739,7.10365e+08,4.65322e+08,77014.6,50449.1
18740,7.10442e+08,4.65372e+08,77018.8,50451.9
18741,7.10519e+08,4.65423e+08,77023,50454.6
18742,7.10596e+08,4.65473e+08,77027.2,50457.4
18743,7.10673e+08,4.65524e+08,77031.4,50460.1
18744,7.1075e+08,4.65574e+08,77035.5,50462.8
18745,7.10827e+08,4.65625e+08,77039.7,50465.6
18746,7.10904e+08,4.65675e+08,77043.9,50468.3
18747,7.10981e+08,4.65726e+08,77048.1,50471.1
18748,7.11058e+08,4.65776e+08,77052.3,50473.8
18749,7.11135e+08,4.65827e+08,77056.5,50476.5
18750,7.11212e+08,4.65877e+08,77060.6,50479.3
18751,7.11289e+08,4.65928e+08,77064.8,50482
18752,7.11366e+08,4.65978e+08,77069,50484.8
18753,7.11443e+08,4.66029e+08,77073.2,50487.5
18754,7.1152e+08,4.66079e+08,77077.4,50490.2
18755,7.11597e+08,4.6613e+08,77081.5,50493
18756,7.11674e+08,4.6618e+08,77085.7,50495.7
18757,7.11752e+08,4.66231e+08,77089.9,50498.5
18758,7.11829e+08,4.66281e+08,77094.1,50501.2
18759,7.11906e+08,4.66332e+08,77098.3,50503.9
18760,7.11983e+08,4.66382e+08,77102.5,50506.7
18761,7.1206e+08,4.66433e+08,77106.6,50509.4
18762,7.12137e+08,4.66483e+08,77110.8,50512.2
18763,7.12214e+08,4.66534e+08,77115,50514.9
18764,7.12291e+08,4.66584e+08,77119.2,50517.6
18765,7.12368e+08,4.66635e+08,77123.4,50520.4
18766,7.12446e+08,4.66685e+08,77127.6,50523.1
18767,7.12523e+08,4.66736e+08,77131.7,50525.9
18768,7.126e+08,4.66786e+08,77135.9,50528.6
18769,7.12677e+08,4.66837e+08,77140.1,50531.3
18770,7.12754e+08,4.66887e+08,77144.3,50534.1
18771,7.12831e+08,4.66938e+08,77148.5,50536.8
18772,7.12908e+08,4.66988e+08,77152.7,50539.6
18773,7.12986e+08,4.67039e+08,77156.8,50542.3
18774,7.13063e+08,4.67089e+08,77161,50545
18775,7.1314e+08,4.6714e+08,77165.2,50547.8
18776,7.13217e+08,4.67191e+08,77169.4,50550.5
18777,7.13294e+08,4.67241e+08,77173.6,50553.3
18778,7.13371e+08,4.67292e+08,77177.7,50556
18779,7.13449e+08,4.67342e+08,77181.9,50558.7
18780,7.13526e+08,4.67393e+08,77186.1,50561.5
18781,7.13603e+08,4.67443e+08,77190.3,50564.2
18782,7.1368e+08,4.67494e+08,77194.5,50566.9
18783,7.13757e+08,4.67544e+08,77198.7,50569.7
18784,7.13835e+08,4.67595e+08,77202.8,50572.4
18785,7.13912e+08,4.67646e+08,77207,50575.2
18786,7.13989e+08,4.67696e+08,77211.2,50577.9
18787,7.14066e+08,4.67747e+08,77215.4,50580.6
18788,7.14143e+08,4.67797e+08,77219.6,50583.4
18789,7.14221e+08,4.67848e+08,77223.8,50586.1
18790,7.14298e+08,4.67899e+08,77227.9,50588.9
18791,7.14375e+08,4.67949e+08,77232.1,50591.6
18792,7.14452e+08,4.68e+08,77236.3,50594.3
18793,7.1453e+08,4.6805e+08,77240.5,50597.1
18794,7.14607e+08,4.68101e+08,77244.7,50599.8
18795,7.14684e+08,4.68152e+08,77248.8,50602.6
18796,7.14761e+08,4.68202e+08,77253,50605.3
18797,7.14839e+08,4.68253e+08,77257.2,50608
18798,7.14916e+08,4.68303e+08,77261.4,50610.8
18799,7.14993e+08,4.68354e+08,77265.6,50613.5
18800,7.1507e+08,4.68405e+08,77269.8,50616.3
18801,7.15148e+08,4.68455e+08,77273.9,50619
18802,7.15225e+08,4.68506e+08,77278.1,50621.7
18803,7.15302e+08,4.68556e+08,77282.3,50624.5
18804,7.15379e+08,4.68607e+08,77286.5,50627.2
18805,7.15457e+08,4.68658e+08,77290.7,50630
18806,7.15534e+08,4.68708e+08,77294.9,50632.7
18807,7.15611e+08,4.68759e+08,77299,50635.4
18808,7.15689e+08,4.6881e+08,77303.2,50638.2
18809,7.15766e+08,4.6886e+08,77307.4,50640.9
18810,7.15843e+08,4.68911e+08,77311.6,50643.7
18811,7.15921e+08,4.68962e+08,77315.8,50646.4
18812,7.15998e+08,4.69012e+08,77320,50649.1
18813,7.16075e+08,4.69063e+08,77324.1,50651.9
18814,7.16153e+08,4.69113e+08,77328.3,50654.6
18815,7.1623e+08,4.69164e+08,77332.5,50657.4
18816,7.16307e+08,4.69215e+08,77336.7,50660.1
18817,7.16385e+08,4.69265e+08,77340.9,50662.8
18818,7.16462e+08,4.69316e+08,77345,50665.6
18819,7.16539e+08,4.69367e+08,77349.2,50668.3
18820,7.16617e+08,4.69417e+08,77353.4,50671.1
18821,7.16694e+08,4.69468e+08,77357.6,50673.8
18822,7.16771e+08,4.69519e+08,77361.8,50676.5
18823,7.16849e+08,4.6957e+08,77366,50679.3
18824,7.16926e+08,4.6962e+08,77370.1,50682
18825,7.17003e+08,4.69671e+08,77374.3,50684.8
18826,7.17081e+08,4.69722e+08,77378.5,50687.5
18827,7.17158e+08,4.69772e+08,77382.7,50690.2
18828,7.17236e+08,4.69823e+08,77386.9,50693
18829,7.17313e+08,4.69874e+08,77391.1,50695.7
18830,7.1739e+08,4.69924e+08,77395.2,50698.5
18831,7.17468e+08,4.69975e+08,77399.4,50701.2
18832,7.17545e+08,4.70026e+08,77403.6,50703.9
18833,7.17623e+08,4.70076e+08,77407.8,50706.7
18834,7.177e+08,4.70127e+08,77412,50709.4
18835,7.17777e+08,4.70178e+08,77416.2,50712.2
18836,7.17855e+08,4.70229e+08,77420.3,50714.9
18837,7.17932e+08,4.70279e+08,77424.5,50717.6
18838,7.1801e+08,4.7033e+08,77428.7,50720.4
18839,7.18087e+08,4.70381e+08,77432.9,50723.1
18840,7.18165e+08,4.70431e+08,77437.1,50725.9
18841,7.18242e+08,4.70482e+08,77441.2,50728.6
18842,7.18319e+08,4.70533e+08,77445.4,50731.3
18843,7.18397e+08,4.70584e+08,77449.6,50734.1
18844,7.18474e+08,4.70634e+08,77453.8,50736.8
18845,7.18552e+08,4.70685e+08,77458,50739.6
18846,7.18629e+08,4.70736e+08,77462.2,50742.3
18847,7.18707e+08,4.70787e+08,77466.3,50745
18848,7.18784e+08,4.70837e+08,77470.5,50747.8
18849,7.18862e+08,4.70888e+08,77474.7,50750.5
18850,7.18939e+08,4.70939e+08,77478.9,50753.3
18851,7.19017e+08,4.7099e+08,77483.1,50756
18852,7.19094e+08,4.7104e+08,77487.3,50758.7
18853,7.19172e+08,4.71091e+08,77491.4,50761.5
18854,7.19249e+08,4.71142e+08,77495.6,50764.2
18855,7.19327e+08,4.71193e+08,77499.8,50767
18856,7.19404e+08,4.71243e+08,77504,50769.7
18857,7.19482e+08,4.71294e+08,77508.2,50772.4
18858,7.19559e+08,4.71345e+08,77512.3,50775.2
18859,7.19637e+08,4.71396e+08,77516.5,50777.9
18860,7.19714e+08,4.71447e+08,77520.7,50780.7
18861,7.19792e+08,4.71497e+08,77524.9,50783.4
18862,7.19869e+08,4.71548e+08,77529.1,50786.1
18863,7.19947e+08,4.71599e+08,77533.3,50788.9
18864,7.20024e+08,4.7165e+08,77537.4,50791.6
18865,7.20102e+08,4.71701e+08,77541.6,50794.3
18866,7.20179e+08,4.71751e+08,77545.8,50797.1
18867,7.20257e+08,4.71802e+08,77550,50799.8
18868,7.20334e+08,4.71853e+08,77554.2,50802.6
18869,7.20412e+08,4.71904e+08,77558.4,50805.3
18870,7.2049e+08,4.71955e+08,77562.5,50808
18871,7.20567e+08,4.72005e+08,77566.7,50810.8
18872,7.20645e+08,4.72056e+08,77570.9,50813.5
18873,7.20722e+08,4.72107e+08,77575.1,50816.3
18874,7.208e+08,4.72158e+08,77579.3,50819
18875,7.20877e+08,4.72209e+08,77583.5,50821.7
18876,7.20955e+08,4.72259e+08,77587.6,50824.5
18877,7.21033e+08,4.7231e+08,77591.8,50827.2
18878,7.2111e+08,4.72361e+08,77596,50830
18879,7.21188e+08,4.72412e+08,77600.2,50832.7
18880,7.21265e+08,4.72463e+08,77604.4,50835.4
18881,7.21343e+08,4.72514e+08,77608.5,50838.2
18882,7.21421e+08,4.72564e+08,77612.7,50840.9
18883,7.21498e+08,4.72615e+08,77616.9,50843.7
18884,7.21576e+08,4.72666e+08,77621.1,50846.4
18885,7.21654e+08,4.72717e+08,77625.3,50849.1
18886,7.21731e+08,4.72768e+08,77629.5,50851.9
18887,7.21809e+08,4.72819e+08,77633.6,50854.6
18888,7.21886e+08,4.7287e+08,77637.8,50857.4
18889,7.21964e+08,4.7292e+08,77642,50860.1
18890,7.22042e+08,4.72971e+08,77646.2,50862.8
18891,7.22119e+08,4.73022e+08,77650.4,50865.6
18892,7.22197e+08,4.73073e+08,77654.6,50868.3
18893,7.22275e+08,4.73124e+08,77658.7,50871.1
18894,7.22352e+08,4.73175e+08,77662.9,50873.8
18895,7.2243e+08,4.73226e+08,77667.1,50876.5
18896,7.22508e+08,4.73276e+08,77671.3,50879.3
18897,7.22585e+08,4.73327e+08,77675.5,50882
18898,7.22663e+08,4.73378e+08,77679.7,50884.8
18899,7.22741e+08,4.73429e+08,77683.8,50887.5
18900,7.22818e+08,4.7348e+08,77688,50890.2
18901,7.22896e+08,4.73531e+08,77692.2,50893
18902,7.22974e+08,4.73582e+08,77696.4,50895.7
18903,7.23052e+08,4.73633e+08,77700.6,50898.5
18904,7.23129e+08,4.73684e+08,77704.7,50901.2
18905,7.23207e+08,4.73735e+08,77708.9,50903.9
18906,7.23285e+08,4.73785e+08,77713.1,50906.7
18907,7.23362e+08,4.73836e+08,77717.3,50909.4
18908,7.2344e+08,4.73887e+08,77721.5,50912.2
18909,7.23518e+08,4.73938e+08,77725.7,50914.9
18910,7.23596e+08,4.73989e+08,77729.8,50917.6
18911,7.23673e+08,4.7404e+08,77734,50920.4
18912,7.23751e+08,4.74091e+08,77738.2,50923.1
18913,7.23829e+08,4.74142e+08,77742.4,50925.9
18914,7.23907e+08,4.74193e+08,77746.6,50928.6
18915,7.23984e+08,4.74244e+08,77750.8,50931.3
18916,7.24062e+08,4.74295e+08,77754.9,50934.1
18917,7.2414e+08,4.74346e+08,77759.1,50936.8
18918,7.24218e+08,4.74397e+08,77763.3,50939.6
18919,7.24295e+08,4.74447e+08,77767.5,50942.3
18920,7.24373e+08,4.74498e+08,77771.7,50945
18921,7.24451e+08,4.74549e+08,77775.8,50947.8
18922,7.24529e+08,4.746e+08,77780,50950.5
18923,7.24606e+08,4.74651e+08,77784.2,50953.3
18924,7.24684e+08,4.74702e+08,77788.4,50956
18925,7.24762e+08,4.74753e+08,77792.6,50958.7
18926,7.2484e+08,4.74804e+08,77796.8,50961.5
18927,7.24918e+08,4.74855e+08,77800.9,50964.2
18928,7.24995e+08,4.74906e+08,77805.1,50967
18929,7.25073e+08,4.74957e+08,77809.3,50969.7
18930,7.25151e+08,4.75008e+08,77813.5,50972.4
18931,7.25229e+08,4.75059e+08,77817.7,50975.2
18932,7.25307e+08,4.7511e+08,77821.9,50977.9
18933,7.25384e+08,4.75161e+08,77826,50980.7
18934,7.25462e+08,4.75212e+08,77830.2,50983.4
18935,7.2554e+08,4.75263e+08,77834.4,50986.1
18936,7.25618e+08,4.75314e+08,77838.6,50988.9
18937,7.25696e+08,4.75365e+08,77842.8,50991.6
18938,7.25774e+08,4.75416e+08,77847,50994.4
18939,7.25852e+08,4.75467e+08,77851.1,50997.1
18940,7.25929e+08,4.75518e+08,77855.3,50999.8
18941,7.26007e+08,4.75569e+08,77859.5,51002.6
18942,7.26085e+08,4.7562e+08,77863.7,51005.3
18943,7.26163e+08,4.75671e+08,77867.9,51008.1
18944,7.26241e+08,4.75722e+08,77872,51010.8
18945,7.26319e+08,4.75773e+08,77876.2,51013.5
18946,7.26397e+08,4.75824e+08,77880.4,51016.3
18947,7.26474e+08,4.75875e+08,77884.6,51019
18948,7.26552e+08,4.75926e+08,77888.8,51021.7
18949,7.2663e+08,4.75977e+08,77893,51024.5
18950,7.26708e+08,4.76028e+08,77897.1,51027.2
18951,7.26786e+08,4.76079e+08,77901.3,51030
18952,7.26864e+08,4.7613e+08,77905.5,51032.7
18953,7.26942e+08,4.76181e+08,77909.7,51035.4
18954,7.2702e+08,4.76232e+08,77913.9,51038.2
18955,7.27098e+08,4.76283e+08,77918.1,51040.9
18956,7.27176e+08,4.76334e+08,77922.2,51043.7
18957,7.27254e+08,4.76385e+08,77926.4,51046.4
18958,7.27332e+08,4.76436e+08,77930.6,51049.1
18959,7.27409e+08,4.76487e+08,77934.8,51051.9
18960,7.27487e+08,4.76538e+08,77939,51054.6
18961,7.27565e+08,4.7659e+08,77943.2,51057.4
18962,7.27643e+08,4.76641e+08,77947.3,51060.1
18963,7.27721e+08,4.76692e+08,77951.5,51062.8
18964,7.27799e+08,4.76743e+08,77955.7,51065.6
18965,7.27877e+08,4.76794e+08,77959.9,51068.3
18966,7.27955e+08,4.76845e+08,77964.1,51071.1
18967,7.28033e+08,4.76896e+08,77968.2,51073.8
18968,7.28111e+08,4.76947e+08,77972.4,51076.5
18969,7.28189e+08,4.76998e+08,77976.6,51079.3
18970,7.28267e+08,4.77049e+08,77980.8,51082
18971,7.28345e+08,4.771e+08,77985,51084.8
18972,7.28423e+08,4.77151e+08,77989.2,51087.5
18973,7.28501e+08,4.77202e+08,77993.3,51090.2
18974,7.28579e+08,4.77254e+08,77997.5,51093
18975,7.28657e+08,4.77305e+08,78001.7,51095.7
18976,7.28735e+08,4.77356e+08,78005.9,51098.5
18977,7.28813e+08,4.77407e+08,78010.1,51101.2
18978,7.28891e+08,4.77458e+08,78014.3,51103.9
18979,7.28969e+08,4.77509e+08,78018.4,51106.7
18980,7.29047e+08,4.7756e+08,78022.6,51109.4
18981,7.29125e+08,4.77611e+08,78026.8,51112.2
18982,7.29203e+08,4.77662e+08,78031,51114.9
18983,7.29281e+08,4.77713e+08,78035.2,51117.6
18984,7.29359e+08,4.77765e+08,78039.3,51120.4
18985,7.29437e+08,4.77816e+08,78043.5,51123.1
18986,7.29515e+08,4.77867e+08,78047.7,51125.9
18987,7.29593e+08,4.77918e+08,78051.9,51128.6
18988,7.29671e+08,4.77969e+08,78056.1,51131.3
18989,7.29749e+08,4.7802e+08,78060.3,51134.1
18990,7.29827e+08,4.78071e+08,78064.4,51136.8
18991,7.29906e+08,4.78123e+08,78068.6,51139.6
18992,7.29984e+08,4.78174e+08,78072.8,51142.3
18993,7.30062e+08,4.78225e+08,78077,51145
18994,7.3014e+08,4.78276e+08,78081.2,51147.8
18995,7.30218e+08,4.78327e+08,78085.4,51150.5
